id,created_at,username,text
958529871545819136,2018-01-31 02:38:24,PCrapedmymother,"I think Trump is one sentence away from ""And, by the way, there are TWO GENDERS."" #SOTU"
958541145281388549,2018-01-31 03:23:12,ianonymous_01,Bernie's reaction to the address is precious😂 #SOTU https://t.co/oTkHVso4Rp
958539208313966592,2018-01-31 03:15:30,jesse_cvelbar,"So now infamous torture sites get standing ovations? To quote our commander in chief ""SAD."" #SOTU"
958533789344395264,2018-01-31 02:53:58,wokeluisa,Trump is forgetting one key thing: Things he takes credit for wouldn't be possible without all the work that Barack Obama did #SOTU
958543616770760704,2018-01-31 03:33:01,USATODAY,#SOTU fact check: Has the U.S.-led coalition liberated the most territory held by ISIS? https://t.co/jKV4uYF70M https://t.co/xWLO7LQn2q
958530461298515973,2018-01-31 02:40:45,ConservGayGuy,Look at the face in @NancyPelosi as she sits there wiggling her dentures. @chuckschumer looks like the Grinch. My favorite part of the #SOTU so far is seeing the close up of @TheDemocrats resting bitch faces. #StateOfTheUnion #StateofOurUnion https://t.co/ZpyoMdtGHR
958541129305280513,2018-01-31 03:23:08,PARISDENNARD,"""Tonight, we pledge to honor Otto's memory with total American resolve.” @POTUS #SOTU"
958530391526187008,2018-01-31 02:40:28,francescarzz,Democrats behavior is really making this even better. #SOTU #MAGA
958544168250499073,2018-01-31 03:35:13,sweetatertot2,Wow wow wow!!! A+ A+ A+ amazing #SOTU #POTUS #president Trump https://t.co/QuW3nWvSBT
958545943791656960,2018-01-31 03:42:16,laurenduca,"""The fact-checked machine crashed"" is probably the most accurate depiction of the #SOTU thus far https://t.co/w5szGRSWFg"
958526831149412352,2018-01-31 02:26:19,B75434425,So much winning! #SOTU
958531153669054464,2018-01-31 02:43:30,FoxNews,".@POTUS: ""From now on, we expect trading relationships to be fair and, very importantly, reciprocal."" #SOTU https://t.co/FQTP8oYkNd https://t.co/WfbGFS0VUJ"
958535012747444224,2018-01-31 02:58:50,GOP,"Immigration Musts: ✅Secure the Southern Border. ✅Eliminate the lottery and reallocate the visas to reduce backlogs. ✅End extended-family chain migration. ✅Provide pathway to citizenship with work, education, &amp; character requirements. #SOTU"
958531180214804480,2018-01-31 02:43:36,Connor_Brady,"I bet the left side of the room would stand up and clap if you announce your resignation, @realDonaldTrump. Try it? #SOTU"
958530660636950528,2018-01-31 02:41:32,CBSThisMorning,"""One of my greatest priorities is to reduce the price of prescription drugs."" -- POTUS https://t.co/btLboYNM7k #SOTU #CBSSOTU https://t.co/Ko5dsi137A"
958533144365404160,2018-01-31 02:51:24,KyleKulinski,Trump is doing cheap &amp; dangerous demagoguery on undocumented immigrants. Using crimes to smear the entire community. What he won't tell you is all immigrants commit fewer crimes than US-born citizens https://t.co/nbnIMr03yI #SOTU #StateOfOurUnion
958545079387422720,2018-01-31 03:38:50,FoxNews,".@POTUS on ""our new American moment"" during his #SOTU address. https://t.co/0Awreu0Xia"
958539091435499520,2018-01-31 03:15:02,CraigRozniecki,"Trump: ""Secretary Mattis is doing a great job."" Translation: ""You're going to be fired tomorrow."" #SOTU #Snark"
958530115088125952,2018-01-31 02:39:22,JoshatNRDC,"Not just clean coal, but “beautiful clean coal.” Where is that, exactly? #sotu"
958548672081551360,2018-01-31 03:53:07,RobertRaves,The Democrats response to the #SOTU by Joseph Kennedy sounds like he is living in an alternate reality universe. It's embarrassing. Democrats have No connection to reality. They live in a fantasy world.
958540842985316358,2018-01-31 03:22:00,lsarsour,Fact checker website crashing is everything you need to know about the #SOTU. https://t.co/zr0f1d4rx0
958536799017566208,2018-01-31 03:05:56,fakedansavage,"The ""drug dealers and pushers"" behind the opioid epidemic are pharmaceutical companies, their CEOs, and their shareholders. #SOTU"
958524361341833221,2018-01-31 02:16:30,melissa____rose,I will never not look forward to hearing the #SOTU
958527918669533184,2018-01-31 02:30:39,FoxNews,".@POTUS: ""In America, we know that faith and family, not government and bureaucracy, are the center of the American life. Our motto is 'in God we trust.'"" #SOTU https://t.co/FQTP8oYkNd https://t.co/ZTDCrAnfDA"
958541625671802881,2018-01-31 03:25:07,ACLU,"As Congress applauds Trump lifting up the heart-wrenching story of a North Korean refugee, remember: His ban on refugees included those from North Korea. #SOTU"
958525361377210368,2018-01-31 02:20:29,HowieCarrShow,"Pelosi's face is frozen... no surprise... dshe must be thinking of ""Dennis Nunes""... did I just see Corey Booker standing?....can't the Dems stand for mention of ""rising wages?"" Nah... nor for mention of low unemployment for black Americans... #SOTU #SOTU2018"
958531730763378688,2018-01-31 02:45:47,SheaforMD,"The @realDonaldTrump Administration’s #infrastructure plan is basically a scam. ONLY $200 billion in federal money, not $1.5 trillion. And it’s being paid for largely by making cuts to other infrastructure projects. #SOTU"
958531072324788229,2018-01-31 02:43:10,ChairmanLathan,We will work to fix bad trade deals #alpolitics #sotu
958544329592713217,2018-01-31 03:35:51,adeasfit,NFL TRADES &gt;&gt; #SOTU
958533130859827200,2018-01-31 02:51:21,kimross331,Entirely tooo much clapping..#SOTU
958485239491264512,2018-01-30 23:41:03,joseiswriting,“Chain migration” is a hate-group slur. Family-based migration is and always has been a cornerstone of American history. Including @TuckerCarlson’s migrant history #DefineAmerican #SOTU #PeoplesSOTUResponse 👇🏽 https://t.co/j0D3JiWMOW
958548271747575808,2018-01-31 03:51:31,milove131,#GreatAwakening #WeThePeople #StateofTheUnion #SOTU #InternetBillOfRights #ReleaseTheMemo #ReadTheMemo… https://t.co/u4ditFG7Mq
958543096328937473,2018-01-31 03:30:57,Chocolycookie,"Ummmm pretty sure slaves built it but, ok #SOTU"
958537275993985026,2018-01-31 03:07:50,NHDems,"Also on opioids... ✅Experts says Trump has failed on opioids ✅A Trump opioid commission member says the commission is a sham ✅Trump made KELLYANNE CONWAY ""opioid czar"" ✅Trump tapped 24 year old with no experience as ONDCP Deputy Chief of Staff #nhpolitics #SOTU"
958427958733029376,2018-01-30 19:53:26,ProudResister,"Dear @realDonaldTrump, It does not matter what you say during the #SOTU. The majority of the American people already know who you are and have never been more excited to vote out the complicit GOP this November! Nothing you can say can stop the BLUE WAVE. 🌊 — The Resistance"
958524029153038337,2018-01-31 02:15:11,TheOnion,Trump: 'America Hasn't Been Stronger Or More United Since I First Opened My Eyes And Created The Universe' https://t.co/0ZHxTb3Xc0 #SOTU https://t.co/lyZigyzoW5
958522541248671744,2018-01-31 02:09:16,Pammyreign,Brilliant! https://t.co/IKsgTr0mP2
958542916498182144,2018-01-31 03:30:14,hksbks,"Are they shouting USA?!?! This is supposed to be a dignified hall of government, not a sports match. #SOTU"
958546637185417217,2018-01-31 03:45:01,PHellmer,Yep! https://t.co/c1mC5BgDmB
958547437475454978,2018-01-31 03:48:12,AlanBleiweiss,@CBSNews @MStinsonRoss Get the damned dynastic white bullshit out of the DNC already. Please. Wake the fuck up peop… https://t.co/GmjqsBrDa1
958533241320849409,2018-01-31 02:51:48,JamesTHarris,Trump just did more for #BlackLivesMatter than #BlackLivesMatter has ever done. #SOTU time
958529829837721600,2018-01-31 02:38:14,meimur,"Um, what the fuck are you even talking about?!?! #Detroit #SOTU"
958532774570360833,2018-01-31 02:49:56,trollshevikism,"We will reform our prisons with indentured servitude, a police state, and a healthy diet of austerity. That way the… https://t.co/qiBWVutwTV"
958521736122830849,2018-01-31 02:06:05,KyleKulinski,"If he mentions Medicare for all, free college, living wage, ending the wars, new new deal or any of the things he should mention I'll cut my nuts off and throw them in the garbage disposal. #SOTU #StateOfTheUnion #StateOfOurUnion https://t.co/F0jqPXqOS5"
958543255888695296,2018-01-31 03:31:35,debfene,@FrankLuntz We must be watching two different speeches. #SOTU
958523228082917378,2018-01-31 02:12:00,JoyAnnReid,Paul Ryan's self-satisfied grin as he stands behind Trump is in so many ways the true symbol of our present era. #SOTU
958450310132969472,2018-01-30 21:22:15,jojoh888,"This is how #Dreamers feel about our rule of law, about us, about America. Anyone defending them should go live where they came from. #AmericaFirst #DeportThemAll #DEPORTDreamers #EndSanctuaryCities #NoDACA #NoAmnesty #NoDACADeal #SOTU #SanctuaryCities https://t.co/Bhi3QkWDk1"
958523451865739265,2018-01-31 02:12:54,TalbertSwan,@HopeRadio1 @realDonaldTrump @SOTU #SOTU https://t.co/6B0vaZKd2S
958534756466962437,2018-01-31 02:57:49,TomiLahren,So the Dems won't even stand for immigration compromise? Wow. #SOTU
958521639855009792,2018-01-31 02:05:42,AlanTheWriter,Managed to get my hands on an early draft of the State of the Union speech. #SOTU https://t.co/rgeMUzSBhw
958543638253981696,2018-01-31 03:33:06,JohnLariscy,How can you add to this? https://t.co/M9YJD4qcnv
958528307108220929,2018-01-31 02:32:11,specialk6250,Okay but like...do you even know what your civic duty is @realDonaldTrump? #sotu
958526478710460416,2018-01-31 02:24:55,ashmo325,"Started to watch the #sotu but my eyes hurt from rolling so much, had to turn that shit off..maybe there’s some Mar… https://t.co/bsI0GYcV9m"
958526507974103040,2018-01-31 02:25:02,fairNtrue,"#SOTU I can see the 2018 campaign ads now. ""Democrats refused to stand ...."" then show their scooulding faces."
958542060994273280,2018-01-31 03:26:50,LifeNewsHQ,A 4th major pro-life accomplishment under President Donald Trump: Helping states defund Planned Parenthood https://t.co/t2yro5FdIr #SOTU #StateofOurUnion
958528098965876736,2018-01-31 02:31:22,KaivanShroff,"Donald Trump got Heather Heyer murdered and campaigned for a pedophile. No matter what speech he had his literate accomplices write tonight, he is a scar on our nation. #SOTU"
958536015559512064,2018-01-31 03:02:49,GeorgiaDirtRoad,They truly do hate America... Look at these ugly long faces! 🎯🤬 #LiberalismIsAMentalDisorder #SOTU #StateOfTheUnion https://t.co/JnZz2Ly2Eu
958527973145145344,2018-01-31 02:30:52,electcrowe,The president's platitudes can't hide the fact that his agenda inflicts misery on the many to build fortunes for the few. I reject that agenda--and that's why I'm running for Congress in #tx21 #StateofOurUnion #StateoftheDream #SOTU https://t.co/QnzZHgATld
958521538688450563,2018-01-31 02:05:17,TwitterGov,Happening now: Donald J. Trump addresses congress for his first #SOTU address. Watch LIVE on Twitter ⤵️ https://t.co/ErmQjMu441
958529653987315712,2018-01-31 02:37:32,Libertarian86,"Mr. President, there is NO such thing as clean coal. That’s a lobbyist term. #SOTU"
958535632304918533,2018-01-31 03:01:18,JoyAnnReid,Boos when Trump mentions ending the ability of immigrants to bring family members to the U.S. (something immigrants have been able to do for generations.) #SOTU
958524300708872192,2018-01-31 02:16:16,pattonoswalt,"""Puerto Rico's still underwater, Congressmen are being shot, but hey, whaddya gonna do?"" (STANDING OVATION) #SOTU"
958521229635457024,2018-01-31 02:04:04,jhoney954,Speech hasn’t even begun yet and #Trump is trolling Hillary with Melania’s white pantsuit #SOTU
958538895058243585,2018-01-31 03:14:16,MichaelSkolnik,No mention by Trump of the four soldiers killed in Niger. #SOTU
958520591476076545,2018-01-31 02:01:32,CaytonHolland,The Designated Survivor for tonight is The Situation from The Jersey Shore #SOTU
958532872297529349,2018-01-31 02:50:20,TomiLahren,Just a reminder: Dems invited illegal immigrants to the #SOTU while our president invited the family members of those AMERICANS killed by ILLEGAL IMMIGRANTS! Priorities.
958535802501386240,2018-01-31 03:01:58,GormoExJourno,Fact check: I live in New York City and there haven't been any terror attacks in recent weeks #SOTU
958522771667009536,2018-01-31 02:10:11,sfbaytim,Enough clapping already let's get this circus started. #SOTU
958530874957430784,2018-01-31 02:42:23,KimStrassel,"Deregulation has been as important at tax reform. Regs are an enormous, if hidden, tax. Made harder by the uncertainty that comes from arbitrary application of regs. The change has been 180, and huge. #SOTU"
958531729773547520,2018-01-31 02:45:47,FoxNews,".@POTUS: ""In America, we know that faith and family, not government and bureaucracy, are the center of American life. The motto is 'in God we trust.'"" #SOTU https://t.co/oZ853Xaxyf"
958462497484189696,2018-01-30 22:10:41,G1rly_Tattoo3d,The last four letters of AMERICAN is “I CAN” not I CAN’T ‼️🇺🇸‼️ With @realDonaldTrump as our @POTUS ... .. I am #ProudToBeAmerican #AmericaFirst #SOTU https://t.co/NGOgS8CymU
958523660683415554,2018-01-31 02:13:43,WhiteHouse,#SOTU: https://t.co/nJF9j414YL https://t.co/9akH7raQta
958521183187750913,2018-01-31 02:03:53,eltorel,I’m already over Melania’s wig #SOTU
958535173527699456,2018-01-31 02:59:28,KinglyRed,"""Americans are dreamers too"" may be one of the most vile statements to come out of 45's mouth. Sick to my stomach. #SOTU"
958527705204576256,2018-01-31 02:29:48,CB618444,"And the party of hate, the #DRats sit and pout through the #SOTU speech...like spoiled brat children. #Pelosi looks like she's at a funeral, and she is, her party's funeral. #AmericaLast is officially DEAD 🇺🇸🇺🇸🇺🇸 https://t.co/Ge2ectnm8D"
958542445318496257,2018-01-31 03:28:22,JoyAnnReid,This portion of the speech -- which is meant to be the soaring denouement -- is a cringeworthy reminder that Donald Trump doesn't have terribly good speechwriters. #SOTU
958523123707535360,2018-01-31 02:11:35,SwansonEtAll,#SOTU*sniff*
958526248979976192,2018-01-31 02:24:00,OccupyBawlStree,“God brought us all together. I really don’t have any other way to explain it.” #SOTU #BackTheBlue via @theblaze https://t.co/HW91EF2Me6
958486980177707008,2018-01-30 23:47:58,Cernovich,Gruesome. https://t.co/XeB2gf22Gs
958529117737111552,2018-01-31 02:35:24,TheMarkPantano,"Oh, Democrats... What small, petty, and pathetic people you continually prove yourselves to be. #SOTU"
958543687696384005,2018-01-31 03:33:18,nasmaraj,nigga stfu james harden just scored a 60 point triple double https://t.co/fWT7LHslKE
958530627795587072,2018-01-31 02:41:24,wfdgirlie,Fixed it. #SOTU #IndivisibleSOTU @IndivisibleCHS @IndivisibleSC_2 @EdKrassen @HolyCitySinner @SouthernLibtard @Amy_Siskind @ProudResister @ResistanceGold1 https://t.co/HBPFCGoZXg
958521124605788161,2018-01-31 02:03:39,JoyAnnReid,"Mention this tonight, Donald Trump. If you dare. #SOTU https://t.co/esArNdfmNS"
958543672756310017,2018-01-31 03:33:15,NYCLU,"And since #Trump mentioned the Statue of Liberty, let's close out the night with this. #SOTU https://t.co/KNaYOTtdBD https://t.co/o7aWPwSsD5"
958529605589262338,2018-01-31 02:37:21,charliekirk11,Did you know: Thanks to massive deregulation and common sense energy policies enacted by the President the US is poised to become to top producer of Oil in the world? Remember all those politicians yelling for energy independence? #SOTU
958535758780002304,2018-01-31 03:01:48,NorahODonnell,We are 2/3 of way through this speech and its 10pm. Bill Clinton holds the record for the longest #SOTU . His 2000 address ran nearly an hour and a half (1:28:49)
958536847768084482,2018-01-31 03:06:07,thinkprogress,Trump tells nation he supports Puerto Rico on the same day he cuts off aid https://t.co/VhsXIdUqP5 #SOTU
958539657209352193,2018-01-31 03:17:17,becky_avon3985,@TomiLahren @POTUS is helping them #BreakTheChains Won’t be able to “Control” them! #SOTU #MAGA
958547780460601345,2018-01-31 03:49:34,ChristiChat,"Joe Kennedy is giving the Democrat rebuttal to President Trump’s #SOTU address and using a car with an open hood for a background prop. Very unfortunate Joe. All I can think about is Ted, Mary Jo Kopechne and Chappaquiddick. https://t.co/7L61iUm4CZ"
958535316536741889,2018-01-31 03:00:02,RyanGirdusky,"Trump can get rid of ""Catch and Release"" on his own... he doesn't need a vote by Congress. His Neilsen doesn't want to get rid of it #SOTU #StateOfTheUnion"
958531250813194241,2018-01-31 02:43:53,ZahraBilloo,It's a good thing I'm not at #SOTU. Would be ROFLing and LAMOing at anything about America saying our country is the one treated unfairly.
958535265462767617,2018-01-31 02:59:50,thecjpearson,I’m deeply disappointed in the Congressional Black Caucus - putting politics over the constituency they claim to represent. MORE BLACKS ARE EMPLOYED THAN EVER. DONALD TRUMP DID THAT. STAND UP. #SOTU #MAGA
958514596968615936,2018-01-31 01:37:42,theJenMartin,I spent a lot of time w Adrian today as he spent hours finishing a paper that was due for a grad class so that he could attend the #SOTU tonight with @RepCurbelo. His hard work &amp; dedication to his future are admirable. He deserves a permanent solution. We need to #ProtectDreamers https://t.co/dJmwmAqnEC
958521217455190016,2018-01-31 02:04:01,cmclymer,"Tonight in the #SOTU , Donald Trump will say we're in a ""New American Moment"". And he's right. But not for the reason he thinks. My video response in two parts. This is part one. #StateoftheDream #StateoftheUnion https://t.co/n55R21oACO"
958498631740477440,2018-01-31 00:34:16,B75434425,#SOTU #LockHerUp @realDonaldTrump https://t.co/X0lVHz6QwM
958541305277071360,2018-01-31 03:23:50,SweetwaterSue1,#ObamaGate #BillOfInternetRights #ReadTheMemo #NoRedaction #Treason #GreatAwakening… https://t.co/DWPkDFAVWF
958526315589787649,2018-01-31 02:24:16,RepTedLieu,"Plain and simple - @POTUS turned his back on the American worker. From a massive tax giveaway that does little to help the average family to making it less safe for those on the job, Trump failed! Workers deserve #ABetterDeal: https://t.co/PuCv7cUpte. #SOTU https://t.co/XfdBOA6JBP"
958527432209960960,2018-01-31 02:28:43,callmedollar,American Dream?! That’s still a thing? #SOTU https://t.co/vp5pAN41pS
958547552651104257,2018-01-31 03:48:40,lkherman,"If you watched #SOTU and hated seeing all of those Republicans applaud Trump's shit, join @IGotHerElected. We have 1,800+ volunteers offering their skills pro bono to over 160 progressive women candidates running for public office. Sign up here: https://t.co/EZDlQe96Bh"
958522518461210624,2018-01-31 02:09:11,RepAdams,My @OfficialCBC colleagues and I are proudly wearing Kente cloth to the #SOTU to honor the countries POTUS proclaimed “s-holes” last week. https://t.co/nMzfDNGf1o
958543919490445312,2018-01-31 03:34:13,TheRoot,This entire speech had nary one policy mention. Obama had to create lavish demonstrations and sing all the songs around policy &amp; this man just wasted an hour of our time. #SOTU #STFUSOTU https://t.co/43Hx1gTGFu
958525489122979841,2018-01-31 02:20:59,mikandynothem,"The President is giving an incredible speech that will bring America together and also review his great successes. Afterward, he will be releasing the ""MEMO"" which will bring down Democrats and biased FBI to their knees. Grab your popcorn...🍿🍿 #StateOfOurUnion #SOTU #MAGA https://t.co/VgP3nlUPmV"
958531629198196736,2018-01-31 02:45:23,RealSaavedra,Nancy Pelosi playing with her dentures during the #SOTU as Trump calls for the nation to come together. https://t.co/dAYD2PeQCh
958525856237813760,2018-01-31 02:22:27,haydenblack,The right side of the chamber is filled with US politicians - but it seems the left side is filled with Russian agents. #StateOfTheUnion #SOTU
958532691191848960,2018-01-31 02:49:36,WhiteHouse,"Meet Evelyn Rodriguez, Freddy Cuevas, Elizabeth Alvarado, and Robert Mickens: https://t.co/nT5Y9ywiwb #SOTU https://t.co/BqfKHqMetm"
958539972356853761,2018-01-31 03:18:32,maziehirono,"For all his talk of unity, @realDonaldTrump is highlighting again and again policies that divide our country. #SOTU"
958526089554481152,2018-01-31 02:23:22,TeamPelosi,"Here's one of the #ThingsTrumpWontTalkAbout during #SOTU: Paul Ryan pocketed $500,000 in dark money contributions from the Koch Brothers after he forced through the #GOPTaxScam. https://t.co/cWdcepxH5k"
958434274260131840,2018-01-30 20:18:32,NWPinPDX,The REAL state of the union. #ComplicitGOP #ComplicitPaulRyan #Pence #MuellerTime #MuellerInvestigation #MuellerIsComing #StateOfTheUnion #SOTUniom #SOTU https://t.co/9SBBAlnAzm
958523107324715008,2018-01-31 02:11:31,IvankaTrumpPix,I love her so much! 😍❤️ #ivankatrump #ivanka #trump #firstdaughter #sotu #donaldtrump… https://t.co/BAKlxYhGDU
958476944286388224,2018-01-30 23:08:05,perfectsliders,#Poll Are you watching the State of the Union tonight? #SOTU
958524842734583808,2018-01-31 02:18:25,JohnAmato,Trump is going to sprain his arm doing his version of JFK’s right hand finger pointing. #SOTU
958512248871268352,2018-01-31 01:28:23,wokeluisa,Anyone knows who is in charge of the teleprompter for the #sotu? Is it possible to switch out the speech with “Fire and Fury” quotes?
958527271761055744,2018-01-31 02:28:04,redgottie,"This will go down in history as the most petty #SOTU ever, and we had a civil war."
958530363244122112,2018-01-31 02:40:21,SpudLovr,NEW construction worker Avery Smith is at #sotu with @SenatorBaldwin. They want to hear @POTUS commit to infrastructure projects. https://t.co/t0IC3pHLok via @PGDougSchneider #wiunion #wiright #wisen
958522213275197440,2018-01-31 02:07:58,KennethReid2010,The #SOTU is an obnoxious spectacle.
958543086380113922,2018-01-31 03:30:55,MsStone37,Why did they start chanting USA like its a campaign rally... #SOTU https://t.co/9xuOF2HpIo
958365074116239360,2018-01-30 15:43:33,JosephMasepoes,Where in the world is JOHN SOLOMON? #WhereIsJohnSolomon #ReleaseTheMemo #GreatAwakening #QAnon #PeoplesSOTU #SOTU https://t.co/aoAQYzZBPY
958542653074833408,2018-01-31 03:29:12,TristanFromTV,Trump honors a young man who escaped poverty and disaster when fleeing North Korea in the same speech he shames DREAMers and other immigrants coming to The US with the same hopes and fears. #SOTU
958431301421404160,2018-01-30 20:06:43,BlueSea1964,🚨 Police Officer Who Adopted Heroin Addict’s Baby Will Be One Of Trump’s SOTU Guests God Bless His Heart ❤❤❤ #Adoption #BackTheBlue #SOTU #ReleaseTheMemo #BluestarZone https://t.co/RPtTGVVEUk https://t.co/CycoKk0k4J
958539685306880000,2018-01-31 03:17:24,SoCal4Trump,Democrats didn't even applaud for the destruction of ISIS and the liberation of ISIS-controlled territory in Iraq and Syria. Watch President Trump's body language when this happens. He totally calls them out. #SOTU https://t.co/mkTTbOz3SN
958541701144104960,2018-01-31 03:25:25,FoxNews,Ji Seong-ho holds up his crutches. #SOTU https://t.co/0aMoAWcAZG https://t.co/Xf0ab3OOoZ
958526369352339456,2018-01-31 02:24:29,BrewOnThis,Blacks in Congress look pissed black unemployment is at a low! What's wrong? Scared of losing votes?? #SOTU
958537107047362560,2018-01-31 03:07:09,sccturf,It’s morning in America again. #SOTU
958522430980546561,2018-01-31 02:08:50,Tanishaevonne,I hope he just handed Pence and Ryan their freedom papers 😂 #SOTU
958537278934183936,2018-01-31 03:07:50,sartytf,That baby was adorable. #sotu #bipartisan #reachingacrosstheaisle . 😀
958526285826977793,2018-01-31 02:24:09,RJ4OBX,California/WTH#SOTU
958521391636205568,2018-01-31 02:04:42,MtRushmore2016,Good! Your big cowboy hat would block the view for others! https://t.co/LNNQocyVfP
958522552875237377,2018-01-31 02:09:19,B_de_las_Casas,#whitehistoricalamnesia https://t.co/pHigz5sm9p
958522241339158528,2018-01-31 02:08:05,steph93065,"For God's sake, @FOX. You had to Juan on tonight? Why you gotta ruin it? #StateOfTheUnion #SOTU"
958536529516941312,2018-01-31 03:04:52,Grei_sa,We will not be used as ransom. We choose family unity and our parents safety. #SOTU #HereToStay #DreamActNow https://t.co/hJEFPyNgjz
958520426556256256,2018-01-31 02:00:52,Jillibean557,5 4 3 2 1 🤗🤗 @BarackObama @HillaryClinton going down!⬇️ #SOTU #ReleaseTheMemo https://t.co/L2x2EENXfO
958540248409104390,2018-01-31 03:19:38,DailyLibber,After arriving solo and not even driving with him @flotus wearing the power white suit was the final blow. #SOTU https://t.co/FCAXglk5oZ
958537488603205632,2018-01-31 03:08:40,MundoHispanico,"""El cuarto y último pilar protege a la familia nuclear al poner fin a la migración en cadena. Bajo el actual sistem… https://t.co/BBT5R9umRN"
958529754176598016,2018-01-31 02:37:56,DerlyChapa,"ROLL COAL, BROTHER! #SOTU"
958530494236450817,2018-01-31 02:40:53,Arightside,“People that are terminally ill should not have to go from country to country for a cure.” @POTUS #sotu
958533088803475456,2018-01-31 02:51:11,blkahn,I am extremely here for this #SOTU content
958521985549479936,2018-01-31 02:07:04,TinaMcDermott5,I made a short presentation since I don't want to be on video. #SOTU #StateofOurUnion #StateofTheDream https://t.co/AiZkOkTqkZ
958524109402632193,2018-01-31 02:15:30,brownroundboi,Trump can't talk about hurricanes and wildfires when he refuses to support the people most impacted and those facin… https://t.co/uAoxKK90Ln
958538876347273216,2018-01-31 03:14:11,Liz_Wheeler,Why Trump won. 👇👇👇 Democrats are disgusted by church &amp; family. https://t.co/L8N9z60nTP
958547112387629058,2018-01-31 03:46:55,HRC,.@RepJoeKennedy calls out Trump-Pence's DOJ rolling back civil rights protections during #SOTU response. #StateOfOurUnion
958539962604961793,2018-01-31 03:18:30,AndySplatz,😂 https://t.co/NmgfspLmwz
958524847289782272,2018-01-31 02:18:26,conway1104,I just love our POTUS! I am so proud of him! @NancyPelosi is putting on a stellar performance as a statue! https://t.co/e93EG8pGd2
958529543979061248,2018-01-31 02:37:06,ninaturner,President Trump went there with this beauty: “...and why we proudly stand for the National Anthem.” #SOTU
958526636349046784,2018-01-31 02:25:33,OPSVeracity,"#SOTU @realDonaldTrump LIES: JAN. 29 “The Cuban-Americans, I got 84 percent of that vote.” (There is no support for this.)"
958524250230575104,2018-01-31 02:16:04,SadlyCatless,Just a gentle reminder that HALF OF PUERTO RICO IS STILL WITHOUT POWER #SOTU
958526230986452992,2018-01-31 02:23:56,nirvanafanclub,Nancy Pelosi is giving me life tonight. She is all of us. #SOTU
958525610141343744,2018-01-31 02:21:28,WhiteHouse,Unemployment claims have hit a 45-year low. #SOTU: https://t.co/nT5Y9ywiwb https://t.co/lZeqog5Zd3
958536469739536384,2018-01-31 03:04:37,Liz_Wheeler,Democrats won't even stand for fighting the opioid crisis?! Geez. #SOTU
958525093549879301,2018-01-31 02:19:25,GOP,".@POTUS: ""If there is a mountain, we climb it. If there is a frontier, we cross it. If there is a challenge, we tame it. If there is an opportunity, we seize it. So let us begin tonight by recognizing that the state of our Union is strong because our people are strong."" #SOTU"
958527020241227777,2018-01-31 02:27:04,NBCNews,"#SOTU Fact Check: President Trump touts GOP tax cuts as ""biggest"" in U.S. history. https://t.co/l9DZm2AzrH https://t.co/AwsYeqmiRc"
958538442467667970,2018-01-31 03:12:28,chrissyteigen,Important: https://t.co/lEfzghjI7G
958532883349692416,2018-01-31 02:50:22,greentbg,"By ""gangs"" he means ""Mexicans"" #SOTU"
958540781345796096,2018-01-31 03:21:45,h4t3_m00s3,And give himself a big ol’ pat on the back for further isolating marginalized groups #SOTU https://t.co/xPP2WXDcLm
958537909895925760,2018-01-31 03:10:21,NancyPelosi,It’s wonderful to hear that @realDonaldTrump wants to fight opioid addiction. He should start by requesting Congress quickly act to fund the fight. #SOTU https://t.co/lB3ymgMqGC
958534764516007936,2018-01-31 02:57:51,NARAL,Trump wants you to think he wants to help DREAMers. He doesn’t. His actions have proved it. #SOTU #DreamActNow
958539523683692544,2018-01-31 03:16:45,WhiteHouse,"""Last month, I also took an action endorsed unanimously by the U.S. Senate just months before: I recognized Jerusalem as the capital of Israel."" #SOTU https://t.co/0sD0qLcjUw"
958527929390194690,2018-01-31 02:30:41,WhiteHouse,"""In America, we know that faith and family, not government and bureaucracy, are the center of American life. Our motto is ""in God we trust."" #SOTU: https://t.co/Njo52YOlc2"
958537861397209088,2018-01-31 03:10:09,lsarsour,Do people know that it takes close to 13-25 years for an American citizen to petition for a sibling outside the country to get an immigrant visa? This is a looooooong and painful process. He was selling lies. #SOTU
958523786181140481,2018-01-31 02:14:13,Uncle_Jimbo,Shoulda maybe saved that one Ah let 'er ride https://t.co/zJw56m1euB
958531274276208641,2018-01-31 02:43:59,PattyMurray,"President Trump promised to improve health care, but instead has sabotaged it at every opportunity and undermined care for millions across the country. #SOTU"
958526423286910977,2018-01-31 02:24:42,PrisonPlanet,Nancy Pelosi's face looks absolutely perplexed with rage. #SOTU
958527185731641351,2018-01-31 02:27:44,Alt_DeptofED,RT if you had to #turnitoff because the sound of bullshit makes you queasy. #sotu https://t.co/tE22BgHIIZ
958532165662277632,2018-01-31 02:47:31,bocavista2016,EXPOSED #CongressionalBlackCaucus sat and pouted when @realDonaldTrump stated Black unemployment was the LOWEST in history Why? His success exposes their DELIBERATE failures 👉They NEED a DEPENDENT Black America👈 #MAGA #QAnon #ReleaseTheMemo #SOTU #StateofOurUnion #Hannity https://t.co/2eSkvCtqQz
958523453300191232,2018-01-31 02:12:54,dank,"No matter what @realDonaldTrump says during the #SOTU remember that he has spent the last year attacking immigrants, giving tax breaks to giant corporations, and trying rip away health care from 32 million people. #MA3 #MApoli"
